rpm,cht_c,egt_c,oil_press_bar,oil_temp_c,fuel_flow_lph,vibration_g,battery_v,injection_deg,cht_residual,egt_residual,oil_pressure_residual,vibration_residual,degradation,fault,rul
4808.274,103.118,776.955,3.315,101.874,18.511,0.1918,14.115,32.821,3.277,146.444,0.594,0.1164,78.708,injection_timing_issue,226.65
5176.43,99.56,717.234,3.755,88.472,16.589,0.1446,12.27,23.296,-13.087,24.298,0.114,0.0705,43.912,battery_alternator_health,356.41
4563.072,125.79,731.645,3.384,101.831,14.41,0.3704,13.839,21.606,30.79,111.645,0.884,0.2755,100.0,abnormal_vibration,144.02
5051.084,95.693,693.822,4.047,88.327,14.573,0.162,12.564,21.164,-9.923,27.482,0.719,0.0979,51.826,battery_alternator_health,312.98
5177.9,136.992,788.355,3.998,121.289,17.116,0.137,14.106,22.41,23.76,94.102,0.354,0.0627,68.12,overheating,256.17
5155.337,117.084,709.038,3.198,95.812,12.127,0.1719,14.074,13.388,9.743,28.823,-0.39,0.0995,42.044,injection_timing_issue,350.07
5069.268,108.725,708.687,2.596,90.721,16.19,0.1163,12.162,22.835,0.765,35.838,-0.777,0.0508,42.3,battery_alternator_health,337.27
5237.484,107.287,678.177,3.978,94.919,16.874,0.108,12.817,21.939,-8.086,-26.317,0.184,0.029,28.467,battery_alternator_health,395.84
4712.815,123.69,610.329,2.547,98.805,18.939,0.3094,14.386,20.773,27.238,-9.671,0.047,0.2264,62.77,misfire,280.02
4870.88,132.689,803.115,2.959,124.301,18.749,0.1861,13.906,22.487,30.105,160.859,0.081,0.1158,100.0,coking_degradation,145.27
5423.253,96.049,580.395,3.223,102.894,15.571,0.4153,14.347,20.561,-25.452,-139.605,-0.977,0.3214,100.0,combustion_instability,142.96
4683.993,105.026,762.981,3.749,91.658,12.957,0.1715,13.988,32.902,10.026,142.981,1.249,0.0862,85.608,injector_abnormality,196.14
5008.541,112.703,766.116,2.708,102.754,10.304,0.1902,14.34,14.488,13.057,115.97,-0.513,0.1295,74.559,injector_abnormality,239.78
4970.423,145.243,791.185,2.684,131.34,17.989,0.1461,13.997,22.885,39.437,132.53,-0.442,0.0837,94.778,overheating,182.8
4803.931,137.814,656.217,1.461,126.993,15.302,0.1521,13.973,20.757,41.355,32.905,-1.249,0.0764,78.269,lubrication_issue,216.86
5193.759,163.187,626.232,3.27,96.503,17.61,0.1338,13.823,24.927,48.826,-71.865,-0.414,0.0583,83.915,sensor_drift,202.23
5278.748,116.865,785.286,3.366,86.344,12.405,0.2489,14.067,15.036,4.31,82.301,-0.531,0.1666,64.015,injection_timing_issue,287.98
5258.2,98.611,724.898,3.119,87.794,12.147,0.203,14.192,27.887,-12.864,26.128,-0.726,0.1224,49.578,injection_timing_issue,332.14
4984.02,163.366,755.908,3.699,105.361,19.021,0.1222,14.148,21.303,55.984,92.743,0.539,0.061,91.446,coking_degradation,175.32
4828.086,110.22,651.041,3.268,86.138,17.327,0.0577,14.319,24.276,10.77,19.332,0.498,-0.0161,22.043,healthy,426.3
5247.665,144.66,803.319,3.544,121.243,17.282,0.2102,14.017,21.145,28.471,96.175,-0.276,0.1304,86.511,overheating,210.9
4865.978,121.205,758.652,3.837,86.885,20.7,0.2284,13.945,29.232,16.866,113.376,0.972,0.1576,91.39,injection_timing_issue,186.04
4987.109,96.523,746.537,2.804,95.724,16.782,0.3216,14.392,25.151,-8.743,87.295,-0.364,0.2606,74.729,combustion_instability,242.83
4877.746,98.791,657.88,3.75,86.057,16.902,0.1474,14.225,21.246,-2.22,18.082,0.856,0.0777,26.778,healthy,409.54
4879.899,120.107,721.31,4.063,95.881,12.528,0.2359,14.052,34.561,23.382,89.871,1.163,0.1663,87.614,injection_timing_issue,189.9
5275.95,135.813,780.26,3.976,118.002,17.024,0.1706,13.858,24.202,18.751,68.542,0.086,0.0885,54.115,coking_degradation,324.14
5297.166,97.002,694.557,3.488,96.311,17.473,0.1128,14.086,23.471,-21.358,-21.88,-0.455,0.029,32.586,healthy,374.54
4736.074,109.207,772.36,4.081,89.593,12.605,0.155,13.849,32.534,14.207,152.36,1.541,0.0739,90.338,injector_abnormality,189.6
5239.154,171.74,626.233,3.604,90.866,15.302,0.0967,13.831,22.49,57.872,-75.418,-0.193,0.0175,91.09,sensor_drift,192.66
4865.448,133.831,617.329,2.995,99.219,17.026,0.2045,13.898,22.909,33.187,-20.504,0.132,0.1338,58.969,abnormal_vibration,281.89
4714.119,131.452,650.374,3.752,100.456,14.213,0.2165,13.939,21.827,36.452,30.374,1.252,0.1336,82.055,abnormal_vibration,215.65
5271.602,143.617,760.511,3.933,116.679,15.585,0.2108,14.118,22.303,28.168,52.452,0.054,0.129,62.062,overheating,271.63
4649.224,119.922,651.776,3.116,94.948,16.182,0.4201,13.995,24.423,24.922,31.776,0.616,0.332,87.633,abnormal_vibration,198.84
5222.663,100.599,724.731,2.819,97.524,19.449,0.1965,14.121,14.572,-16.757,17.752,-0.937,0.1187,50.669,injection_timing_issue,317.86
4878.871,95.35,774.479,3.991,99.729,12.962,0.1521,14.26,33.096,-1.766,142.359,1.094,0.0824,74.421,injector_abnormality,235.28
4938.036,130.121,695.145,2.04,125.657,17.223,0.1457,14.377,20.741,26.377,43.853,-1.005,0.0807,66.255,lubrication_issue,282.79
5214.711,147.913,795.644,2.636,115.596,17.245,0.1788,14.187,22.284,33.079,94.506,-1.1,0.1017,87.153,overheating,208.34
5167.683,135.182,761.675,3.916,115.965,17.149,0.1739,14.06,23.679,22.326,69.194,0.297,0.1005,69.188,coking_degradation,244.24
4826.686,114.642,797.319,3.109,86.355,10.201,0.1282,14.194,28.162,19.642,177.319,0.343,0.0543,79.495,injector_abnormality,223.71
5158.905,102.028,669.381,3.117,90.615,17.618,0.1207,13.925,20.98,-10.946,-22.458,-0.48,0.048,26.737,healthy,416.06
4844.659,121.364,821.283,3.439,102.265,19.006,0.3604,13.951,17.467,19.572,183.233,0.627,0.2879,100.0,combustion_instability,160.2
5030.11,96.63,625.469,3.911,97.998,15.334,0.0597,13.974,22.407,-8.908,-38.618,0.636,-0.0027,25.356,healthy,406.19
5060.027,112.157,705.68,3.358,87.557,17.187,0.0801,14.204,22.744,3.568,32.501,0.008,0.0153,13.113,healthy,465.35
4709.086,116.894,659.446,3.974,100.262,20.225,0.3817,13.865,18.161,19.306,39.446,1.474,0.2985,97.739,combustion_instability,165.15
4564.34,103.207,543.916,3.829,89.51,14.228,0.3947,14.104,24.86,8.207,-76.084,1.329,0.2999,87.773,misfire,196.01
5404.284,128.847,723.822,2.991,87.839,14.761,0.3333,13.825,22.621,8.915,3.822,-1.209,0.241,70.751,abnormal_vibration,258.88
4854.631,167.612,696.012,4.019,88.762,17.955,0.1019,14.311,24.717,66.472,58.269,1.182,0.0303,98.335,sensor_drift,159.56
4793.029,116.689,762.393,3.286,97.935,14.211,0.3786,14.051,27.68,21.689,142.393,0.604,0.3021,100.0,combustion_instability,136.38
4952.2,115.739,695.025,0.807,131.741,14.53,0.2349,14.254,22.018,14.121,46.57,-2.274,0.1711,80.012,lubrication_issue,205.69
5262.427,143.17,789.842,3.592,133.924,15.63,0.1486,13.86,24.039,28.043,83.346,-0.264,0.0677,71.059,overheating,251.66
5102.686,112.768,666.295,3.818,86.087,14.401,0.1685,12.509,21.031,5.26,-8.991,0.361,0.1003,33.773,battery_alternator_health,380.76
5118.828,110.479,626.956,1.053,118.768,16.633,0.1954,14.167,20.101,0.092,-55.699,-2.444,0.1259,77.866,lubrication_issue,231.1
4960.603,114.873,677.763,1.984,130.741,16.23,0.278,14.239,20.798,11.219,24.395,-1.117,0.2149,73.515,lubrication_issue,243.16
5259.95,139.846,742.693,3.844,105.64,20.356,0.1134,14.084,23.438,20.092,27.19,-0.006,0.0326,43.938,coking_degradation,333.85
4858.934,150.403,757.346,3.671,118.817,14.887,0.1605,14.278,23.755,52.159,124.964,0.824,0.0892,100.0,overheating,137.95
4865.592,161.676,664.693,4.041,95.073,17.002,0.076,14.294,23.111,61.05,26.882,1.177,0.0052,91.184,sensor_drift,185.81
4582.382,100.845,572.273,4.187,87.919,16.301,0.3557,13.815,21.093,5.845,-47.727,1.687,0.2623,84.994,misfire,196.07
4520.814,113.334,579.277,4.09,89.881,18.546,0.3393,14.28,21.944,18.334,-40.723,1.59,0.241,81.799,misfire,206.35
4455.283,106.395,594.825,3.106,103.092,18.404,0.2626,14.001,22.913,11.395,-25.175,0.606,0.1591,60.43,misfire,282.45
4821.037,167.04,762.02,4.008,128.033,16.563,0.1846,14.222,21.438,68.635,133.107,1.255,0.1102,100.0,overheating,154.57
4905.536,107.574,712.482,2.956,92.039,16.476,0.0778,11.825,20.417,5.876,68.533,-0.008,0.0102,41.987,battery_alternator_health,341.14
4549.163,97.188,758.298,3.683,88.035,16.146,0.2088,14.36,28.258,2.188,138.298,1.183,0.1128,79.772,combustion_instability,226.79
5003.613,147.102,750.577,3.733,119.835,17.913,0.1278,13.9,23.528,40.044,86.1,0.524,0.0675,80.992,overheating,206.81
4910.193,148.366,736.661,3.538,119.74,18.826,0.1744,13.999,20.487,44.132,87.173,0.562,0.1073,85.542,coking_degradation,186.56
5201.084,118.845,718.94,3.829,92.182,16.178,0.0985,14.348,22.512,5.624,22.389,0.127,0.0224,14.663,healthy,445.33
4945.427,121.862,704.082,3.316,85.232,20.556,0.398,14.112,22.471,14.489,44.793,0.253,0.3336,78.235,combustion_instability,213.56
4817.477,98.948,811.649,2.588,88.122,9.47,0.23,14.033,33.055,3.948,191.649,-0.156,0.1554,81.413,injector_abnormality,222.6
4969.163,145.295,770.671,3.95,112.679,20.38,0.1167,13.896,24.888,37.148,107.461,0.828,0.0543,93.623,coking_degradation,171.78
5116.603,147.464,788.04,3.075,120.316,14.049,0.1342,14.333,24.924,39.751,110.953,-0.416,0.0649,86.756,overheating,183.89
4943.938,113.199,731.912,2.955,93.364,16.25,0.1745,14.176,30.455,10.191,81.502,-0.105,0.11,50.383,injection_timing_issue,318.01
4730.262,106.103,571.265,2.505,91.778,15.606,0.2413,14.331,22.409,11.103,-48.735,-0.02,0.1597,55.501,misfire,291.23
4701.313,123.575,576.319,4.149,99.453,16.745,0.3724,14.194,22.785,28.575,-43.681,1.649,0.2886,97.751,misfire,147.63
4781.423,124.995,761.828,2.906,101.416,9.086,0.1616,13.867,29.264,29.995,141.828,0.253,0.0841,81.125,injector_abnormality,209.75
5236.746,101.062,668.537,2.668,96.42,17.345,0.1158,14.115,23.507,-14.753,-36.768,-1.124,0.0369,40.142,healthy,352.18
5139.746,120.244,744.226,2.666,102.623,11.466,0.122,13.894,33.645,14.188,68.139,-0.883,0.0508,51.255,injector_abnormality,307.93
4960.171,146.879,708.124,3.761,87.185,14.539,0.1478,13.902,23.563,44.933,58.216,0.66,0.0846,78.556,sensor_drift,211.09
5053.864,153.079,776.977,3.725,108.517,17.902,0.1636,14.272,21.266,44.023,103.478,0.391,0.0993,97.396,coking_degradation,171.22
4905.266,116.021,657.231,3.952,90.593,14.72,0.0631,14.146,21.143,16.091,16.844,0.989,-0.0045,30.543,healthy,381.09
4985.748,160.588,804.706,2.548,133.184,14.308,0.1271,14.021,22.857,57.85,150.656,-0.617,0.066,100.0,overheating,160.73
5194.408,170.245,642.445,3.315,98.611,15.895,0.0857,14.197,20.251,57.574,-52.338,-0.371,0.0101,75.121,sensor_drift,236.03
5173.912,122.787,648.293,3.991,97.259,17.046,0.0764,13.988,24.463,9.784,-45.104,0.356,0.0025,24.188,healthy,409.81
5177.261,134.452,743.562,3.395,122.352,17.861,0.1623,14.382,22.81,20.501,47.934,-0.248,0.0881,51.074,coking_degradation,316.49
5235.346,151.207,741.082,3.576,126.19,17.526,0.1521,14.141,21.573,35.267,35.669,-0.212,0.0732,65.549,overheating,258.01
4685.112,111.455,802.269,3.061,88.716,12.707,0.1233,14.385,30.165,16.455,182.269,0.561,0.0381,82.289,injector_abnormality,219.73
4962.11,108.477,800.142,3.428,94.454,17.848,0.1559,14.016,11.042,3.145,143.267,0.322,0.0929,72.089,injection_timing_issue,248.76
4980.629,111.566,728.551,3.834,92.207,17.317,0.3439,13.99,24.595,6.023,69.402,0.682,0.2823,72.984,abnormal_vibration,242.88
4824.414,156.279,700.262,4.027,101.232,14.681,0.0708,14.25,20.475,59.622,74.506,1.266,-0.0033,100.0,sensor_drift,157.62
4586.965,130.11,594.555,3.945,104.429,16.762,0.3423,14.264,24.057,35.11,-25.445,1.445,0.2493,90.623,misfire,190.79
4856.746,139.359,637.3,1.075,137.294,16.717,0.2491,14.32,21.165,39.372,1.652,-1.767,0.1777,89.689,lubrication_issue,193.67
4721.372,101.42,800.125,3.939,85.925,9.065,0.236,13.893,32.3,6.42,180.125,1.435,0.1537,100.0,injector_abnormality,153.18
5123.782,95.631,636.292,2.802,92.884,16.431,0.0569,13.843,21.226,-14.751,-46.851,-0.707,-0.013,34.466,healthy,391.64
5149.9,109.846,849.336,3.255,104.092,17.752,0.3818,13.817,21.758,-2.902,158.849,-0.32,0.3098,100.0,combustion_instability,153.51
4964.929,146.384,756.902,2.539,106.207,20.48,0.1337,13.888,22.579,38.307,94.256,-0.573,0.0709,90.312,coking_degradation,196.92
4834.727,100.62,709.987,2.741,85.255,15.898,0.0834,13.907,21.319,2.333,79.939,-0.046,0.0102,23.773,healthy,404.1
4412.969,103.702,585.998,2.728,103.96,18.775,0.2043,14.124,20.56,8.702,-34.002,0.228,0.0973,43.82,misfire,359.29
4658.777,115.838,661.576,4.142,101.968,13.868,0.2256,14.374,22.816,20.838,41.576,1.642,0.1383,85.025,combustion_instability,188.83
4775.568,106.698,759.698,3.534,97.796,10.623,0.2092,14.265,17.98,11.698,139.698,0.895,0.1312,83.099,injector_abnormality,218.83
5034.87,136.131,754.347,3.657,127.256,17.134,0.2164,14.326,23.471,28.602,85.802,0.369,0.1536,76.008,overheating,238.07
5393.444,114.592,718.562,2.778,99.267,16.184,0.3369,14.311,24.869,-6.329,-1.438,-1.405,0.2454,63.349,abnormal_vibration,277.73
5125.368,99.491,762.921,3.337,89.585,13.137,0.1255,14.106,34.868,-7.661,86.08,-0.177,0.0554,53.123,injection_timing_issue,321.1
4929.351,140.015,682.608,1.033,119.641,14.383,0.2826,13.872,21.971,39.457,38.558,-1.991,0.2169,100.0,lubrication_issue,147.02
4913.463,117.474,667.444,3.377,100.719,17.03,0.1223,14.077,23.96,14.905,20.959,0.393,0.0553,29.492,healthy,391.17
4822.864,131.732,642.225,2.026,132.578,16.44,0.2392,13.834,21.235,33.377,13.229,-0.731,0.165,66.636,lubrication_issue,281.77
4869.983,151.414,645.84,3.474,87.228,14.722,0.1061,14.26,24.123,52.893,11.799,0.599,0.0357,72.657,sensor_drift,246.73
5129.496,163.33,648.077,3.193,85.744,17.412,0.1377,14.136,21.552,51.737,-38.056,-0.331,0.0673,82.099,sensor_drift,201.62
4815.141,123.496,757.986,3.537,104.655,10.749,0.2424,13.95,12.865,28.496,137.986,0.799,0.1676,100.0,injector_abnormality,158.77
5240.47,117.163,672.674,3.177,99.667,17.643,0.1296,12.614,23.195,0.901,-33.898,-0.624,0.0503,36.316,battery_alternator_health,382.48
4844.547,137.604,780.787,3.537,109.821,15.478,0.1451,14.151,23.548,39.345,149.813,0.725,0.0726,100.0,overheating,153.1
5138.573,158.808,646.845,3.039,100.38,16.704,0.0748,13.838,24.708,47.561,-39.507,-0.508,0.0037,64.855,sensor_drift,277.19
5028.292,161.701,625.471,2.755,89.076,15.455,0.14,14.326,24.612,56.114,-38.532,-0.515,0.0777,78.163,sensor_drift,218.94
4844.634,128.544,624.897,1.076,143.573,16.236,0.275,14.264,24.604,29.522,-7.61,-1.735,0.2025,86.189,lubrication_issue,193.37
4475.087,97.282,567.002,3.865,91.05,16.241,0.4429,14.252,24.677,2.282,-52.998,1.365,0.3409,90.141,combustion_instability,187.17
5013.958,122.945,713.084,4.178,102.142,17.621,0.1234,13.976,20.975,15.765,47.33,0.943,0.0623,44.544,healthy,333.39
4860.305,156.092,768.725,2.915,110.194,14.039,0.1,14.034,21.519,58.64,137.792,0.064,0.0288,100.0,overheating,147.68
5415.49,126.58,724.559,3.047,99.289,16.544,0.477,13.914,24.347,4.416,4.559,-1.153,0.3838,81.863,abnormal_vibration,210.59
4559.553,124.621,552.632,3.577,103.74,18.801,0.1867,14.256,22.756,29.621,-67.368,1.077,0.0915,81.335,misfire,227.72
4785.085,102.04,753.562,2.505,92.809,9.236,0.2097,14.047,27.643,7.04,133.562,-0.158,0.1325,66.618,injector_abnormality,272.51
4997.914,108.051,651.878,3.255,98.545,15.233,0.3815,14.221,20.543,3.902,-6.212,0.06,0.3213,62.16,abnormal_vibration,284.06
5082.252,100.894,690.435,3.218,87.784,14.61,0.1287,11.707,23.92,-6.006,18.411,-0.187,0.0621,33.613,battery_alternator_health,385.89
5149.967,136.064,765.753,3.67,113.4,15.009,0.1493,13.885,22.546,26.056,80.742,0.095,0.0773,60.368,overheating,288.11
4903.47,95.738,657.575,2.827,91.725,17.451,0.1628,12.953,22.693,-6.852,12.049,-0.132,0.0951,39.015,battery_alternator_health,357.95
4743.936,113.202,770.878,3.837,97.403,12.82,0.2028,14.318,27.9,18.202,150.878,1.277,0.1223,97.727,injector_abnormality,161.97
5158.703,144.724,775.836,3.727,120.04,14.972,0.1083,14.179,23.154,34.403,89.325,0.13,0.0356,73.357,overheating,231.84
4502.138,111.037,593.96,3.573,96.227,17.124,0.1865,14.391,21.846,16.037,-26.04,1.073,0.0867,51.626,misfire,314.86
4828.209,149.594,741.308,3.972,134.733,16.157,0.1976,14.213,20.884,51.309,111.917,1.201,0.1238,100.0,overheating,152.24
5135.31,138.217,647.296,1.824,127.744,15.431,0.2217,14.122,22.031,28.373,-35.922,-1.715,0.1509,90.855,lubrication_issue,167.77
5017.064,140.834,620.958,3.328,95.954,14.23,0.1094,13.825,23.553,36.922,-38.573,0.085,0.048,55.243,sensor_drift,308.43
4876.837,96.968,662.445,3.304,101.481,16.095,0.0911,12.645,24.058,-3.2,24.425,0.412,0.0212,23.583,battery_alternator_health,423.72
4812.189,99.873,747.38,2.772,89.891,12.35,0.1506,14.388,30.115,4.873,127.38,0.041,0.0755,64.68,injector_abnormality,280.83
4920.896,137.607,651.275,1.061,138.544,14.319,0.1892,14.237,21.179,37.452,8.876,-1.941,0.1229,85.499,lubrication_issue,195.07
4569.039,133.909,587.726,2.591,100.372,17.397,0.189,14.232,23.026,38.909,-32.274,0.091,0.0945,60.208,misfire,295.25
5136.438,116.915,657.628,3.026,93.063,16.569,0.126,12.615,24.78,5.888,-28.07,-0.516,0.0551,38.796,battery_alternator_health,353.0
5269.853,120.64,688.886,3.076,102.436,14.875,0.117,11.851,20.184,5.971,-17.437,-0.799,0.0354,35.645,battery_alternator_health,368.54
4951.581,125.768,673.695,3.001,87.585,14.419,0.3353,14.135,20.134,24.286,25.573,-0.077,0.2714,75.139,abnormal_vibration,226.82
5132.492,110.627,628.513,4.179,100.565,15.807,0.0625,12.425,20.157,0.52,-54.95,0.648,-0.0081,39.478,battery_alternator_health,376.11
5080.642,129.475,710.182,3.557,97.062,15.943,0.4802,14.183,21.989,21.306,35.781,0.155,0.4138,98.036,abnormal_vibration,143.85
4415.302,112.238,592.417,2.525,99.397,15.462,0.2337,13.876,20.903,17.238,-27.583,0.025,0.127,51.539,misfire,318.97
5263.969,99.851,776.986,3.228,92.815,15.891,0.1829,13.86,12.233,-15.599,69.689,-0.632,0.1018,57.574,injection_timing_issue,298.11
5142.433,138.7,802.098,3.861,117.403,15.366,0.2141,14.323,24.186,28.637,117.728,0.305,0.1427,81.481,overheating,224.32
5151.07,104.947,700.464,3.665,101.094,20.639,0.2271,14.288,14.806,-10.735,3.992,0.087,0.155,49.397,injection_timing_issue,317.64
5040.168,135.236,671.976,1.561,139.737,17.285,0.2682,14.355,20.217,27.344,2.175,-1.739,0.205,83.1,lubrication_issue,210.08
4764.345,102.018,652.527,2.761,104.951,15.091,0.2818,13.908,22.183,7.018,32.527,0.15,0.2029,58.21,abnormal_vibration,310.21
4636.233,100.991,616.732,3.323,86.598,18.819,0.333,13.879,23.26,5.991,-3.268,0.823,0.2439,59.601,misfire,290.65
4945.594,109.289,768.497,2.947,94.14,12.501,0.2056,14.304,10.095,9.964,125.288,-0.117,0.1412,69.948,injection_timing_issue,268.22
4813.57,162.738,639.035,3.033,89.767,16.257,0.133,14.276,23.425,64.938,12.079,0.299,0.0581,86.114,sensor_drift,205.18
4436.121,134.153,618.826,3.914,97.974,16.5,0.3251,13.941,22.84,39.153,-1.174,1.414,0.22,88.97,misfire,198.11
4957.516,97.093,774.869,3.51,104.905,17.35,0.1376,14.294,17.819,-7.557,119.816,0.416,0.0742,66.831,injection_timing_issue,258.11
5034.217,109.719,739.161,2.903,98.079,18.305,0.138,13.845,17.913,1.046,68.392,-0.383,0.0753,45.037,injection_timing_issue,348.34
5333.782,114.866,584.209,2.966,104.35,15.518,0.2576,14.244,19.294,-3.003,-134.907,-1.069,0.1709,89.209,combustion_instability,200.34
5080.522,98.713,675.935,2.827,97.374,16.307,0.0553,14.142,20.947,-9.815,0.826,-0.574,-0.0112,16.957,healthy,439.92
5149.484,103.348,801.195,3.492,97.734,14.989,0.1729,14.187,17.401,-6.62,116.31,-0.081,0.1009,63.258,injection_timing_issue,272.32
4960.14,159.975,811.766,3.272,116.736,17.271,0.1676,14.286,23.975,55.298,156.398,0.172,0.1044,100.0,coking_degradation,152.1
4805.51,104.083,684.511,4.018,97.398,14.171,0.1407,14.378,22.34,8.692,63.178,1.305,0.0651,47.49,healthy,340.48
5101.147,158.016,819.7,3.855,109.762,18.28,0.1777,13.911,20.739,46.69,136.933,0.402,0.1096,100.0,coking_degradation,160.95
4991.129,142.414,790.867,3.858,117.798,14.519,0.1735,14.05,23.755,39.25,135.426,0.68,0.1128,100.0,overheating,154.01
4949.883,152.632,686.59,2.561,100.764,14.198,0.053,14.26,22.188,51.439,39.216,-0.513,-0.011,71.095,sensor_drift,248.3
5285.12,134.769,692.995,1.949,113.468,14.481,0.2946,14.027,20.259,19.883,-15.289,-1.964,0.2118,76.873,lubrication_issue,230.47
4972.676,120.821,635.422,4.037,86.552,16.935,0.4211,14.236,18.359,15.979,-21.53,0.905,0.3589,82.58,combustion_instability,197.08
5073.683,96.348,778.555,3.874,101.163,12.956,0.1645,14.264,12.544,-8.555,111.38,0.49,0.0986,64.5,injector_abnormality,263.12
4951.964,119.046,807.692,3.794,98.605,14.355,0.1308,14.255,28.861,17.613,159.63,0.714,0.0669,78.998,injection_timing_issue,233.39
4742.236,114.194,555.293,2.923,102.123,14.641,0.2356,14.189,22.488,19.194,-64.707,0.368,0.155,63.912,misfire,280.53
4898.176,100.255,782.632,3.666,101.95,11.715,0.1278,13.925,17.613,3.613,149.531,0.72,0.0597,65.217,injector_abnormality,272.25
5226.107,104.509,566.113,4.138,87.394,18.19,0.3744,14.248,17.987,-11.725,-138.967,0.373,0.2963,96.304,combustion_instability,160.13
5160.383,100.009,632.693,3.828,90.375,17.546,0.1271,13.818,24.036,-12.952,-59.267,0.227,0.0543,35.236,healthy,369.83
5225.47,158.239,768.667,3.666,111.437,18.035,0.1611,14.247,24.704,42.185,64.013,-0.098,0.083,81.499,coking_degradation,222.82
5079.907,110.405,686.305,1.702,135.389,15.336,0.1703,14.286,23.865,2.873,13.25,-1.698,0.1039,48.447,lubrication_issue,336.33
5270.385,164.5,818.053,2.711,117.627,15.743,0.134,14.134,20.63,48.942,109.898,-1.165,0.0524,97.383,overheating,168.69
4647.235,123.201,683.497,2.752,94.343,14.774,0.3896,14.231,25.704,28.201,63.497,0.252,0.3013,86.619,combustion_instability,190.04
5096.703,110.274,709.961,3.564,90.669,15.207,0.1334,12.986,23.397,2.199,34.141,0.122,0.0656,36.101,battery_alternator_health,375.46
4873.062,131.275,712.51,2.907,102.488,17.183,0.3269,14.131,22.848,30.169,72.993,0.024,0.2568,93.186,abnormal_vibration,188.54
